Geography,BusinessLine,Account,SubCategory,Period,Value
AFR,Digital Broadcast Platfom,CLUSTER PS&D - EDUCATION,Non-CH,006.2024,-0.05032264
AFR,Digital Broadcast Platfom,CLUSTER PS&D - EDUCATION,Dep of fixed assets,006.2024,-0.05032264
AFR,Digital Broadcast Platfom,CLUSTER PS&D - EDUCATION,OM,006.2024,-0.05032264
AFR,Digital Broadcast Platfom,CLUSTER MANUF. - PROC. IND. (CMM),Revenue Total,006.2024,18.26482
AFR,Digital Broadcast Platfom,CLUSTER MANUF. - PROC. IND. (CMM),Revenue External,006.2024,18.26482
AFR,Digital Broadcast Platfom,CLUSTER MANUF. - PROC. IND. (CMM),ER Sales of Service,006.2024,18.26482
AFR,Digital Broadcast Platfom,CLUSTER MANUF. - PROC. IND. (CMM),Personnel Costs,006.2024,-12.447
AFR,Digital Broadcast Platfom,CLUSTER MANUF. - PROC. IND. (CMM),Subco Direct,006.2024,-12.447
AFR,Digital Broadcast Platfom,CLUSTER MANUF. - PROC. IND. (CMM),Subco Direct External,006.2024,-12.447
AFR,Digital Broadcast Platfom,CLUSTER MANUF. - PROC. IND. (CMM),OM,006.2024,5.81782
AFR,Digital Broadcast Platfom,CLUSTER TMT - HIGH TECH&ENG.,Revenue Total,006.2024,255.2802252
AFR,Digital Broadcast Platfom,CLUSTER TMT - HIGH TECH&ENG.,Revenue External,006.2024,255.2802252
AFR,Digital Broadcast Platfom,CLUSTER TMT - HIGH TECH&ENG.,ER Sales of Service,006.2024,255.2802252
AFR,Digital Broadcast Platfom,CLUSTER TMT - HIGH TECH&ENG.,Personnel Costs,006.2024,-169.54658
AFR,Digital Broadcast Platfom,CLUSTER TMT - HIGH TECH&ENG.,Subco Direct,006.2024,-169.54658
AFR,Digital Broadcast Platfom,CLUSTER TMT - HIGH TECH&ENG.,Subco Direct External,006.2024,-169.54658
AFR,Digital Broadcast Platfom,CLUSTER TMT - HIGH TECH&ENG.,OM,006.2024,85.7336452
AFR,Digital Broadcast Platfom,CLUSTER MANUF. - SERVICES,Personnel Costs,006.2024,-5.409152384
AFR,Digital Broadcast Platfom,CLUSTER MANUF. - SERVICES,Contra-accounts,006.2024,-5.409152384
AFR,Digital Broadcast Platfom,CLUSTER MANUF. - SERVICES,Non Personnel Costs,006.2024,-0.2659581
AFR,Digital Broadcast Platfom,CLUSTER MANUF. - SERVICES,Telecom costs,006.2024,-0.2659581
AFR,Digital Broadcast Platfom,CLUSTER MANUF. - SERVICES,Non-CH,006.2024,-0.24662466
AFR,Digital Broadcast Platfom,CLUSTER MANUF. - SERVICES,Net change to prov (including inventories depreci,006.2024,-0.24662466
AFR,Digital Broadcast Platfom,CLUSTER MANUF. - SERVICES,OM,006.2024,-5.921735144
AFR,Digital Broadcast Platfom,CLUSTER TMT - TELECOM,Revenue Total,006.2024,26.6379803
AFR,Digital Broadcast Platfom,CLUSTER TMT - TELECOM,Revenue External,006.2024,26.6379803
AFR,Digital Broadcast Platfom,CLUSTER TMT - TELECOM,ER Sales of Service,006.2024,26.6379803
AFR,Digital Broadcast Platfom,CLUSTER TMT - TELECOM,Personnel Costs,006.2024,-137.2092048
AFR,Digital Broadcast Platfom,CLUSTER TMT - TELECOM,Personnel Expenses,006.2024,-5.544146524
AFR,Digital Broadcast Platfom,CLUSTER TMT - TELECOM,Personnel Expenses Direct,006.2024,-5.544146524
AFR,Digital Broadcast Platfom,CLUSTER TMT - TELECOM,Subco Direct,006.2024,-120.4575915
AFR,Digital Broadcast Platfom,CLUSTER TMT - TELECOM,Subco Direct Internal,006.2024,-15.19925
AFR,Digital Broadcast Platfom,CLUSTER TMT - TELECOM,Subco Direct External,006.2024,-105.2583415
AFR,Digital Broadcast Platfom,CLUSTER TMT - TELECOM,Contra-accounts,006.2024,-11.20746681
AFR,Digital Broadcast Platfom,CLUSTER TMT - TELECOM,Non Personnel Costs,006.2024,-1.26711552
AFR,Digital Broadcast Platfom,CLUSTER TMT - TELECOM,Telecom costs,006.2024,-1.26711552
AFR,Digital Broadcast Platfom,CLUSTER TMT - TELECOM,Non-CH,006.2024,-24.15599251
AFR,Digital Broadcast Platfom,CLUSTER TMT - TELECOM,Net change to prov (including inventories depreci,006.2024,-24.15599251
AFR,Digital Broadcast Platfom,CLUSTER TMT - TELECOM,OM,006.2024,-135.9943325
AFR,Digital Broadcast Platfom,CLUSTER R&S - RETAIL & HOSPITALITY,Revenue Total,006.2024,45.9849475
AFR,Digital Broadcast Platfom,CLUSTER R&S - RETAIL & HOSPITALITY,Revenue External,006.2024,45.9849475
AFR,Digital Broadcast Platfom,CLUSTER R&S - RETAIL & HOSPITALITY,ER Sales of Service,006.2024,45.9849475
AFR,Digital Broadcast Platfom,CLUSTER R&S - RETAIL & HOSPITALITY,Personnel Costs,006.2024,-34.86081906
AFR,Digital Broadcast Platfom,CLUSTER R&S - RETAIL & HOSPITALITY,Subco Direct,006.2024,-0.341774189
AFR,Digital Broadcast Platfom,CLUSTER R&S - RETAIL & HOSPITALITY,Subco Direct External,006.2024,-0.341774189
AFR,Digital Broadcast Platfom,CLUSTER R&S - RETAIL & HOSPITALITY,Contra-accounts,006.2024,-34.51904488
AFR,Digital Broadcast Platfom,CLUSTER R&S - RETAIL & HOSPITALITY,Non Personnel Costs,006.2024,-0.34766622
AFR,Digital Broadcast Platfom,CLUSTER R&S - RETAIL & HOSPITALITY,Travel expenses,006.2024,-0.34766622
AFR,Digital Broadcast Platfom,CLUSTER R&S - RETAIL & HOSPITALITY,OM,006.2024,10.77646221
AFR,Digital Broadcast Platfom,CLUSTER PS&D - DEFENSE,Revenue Total,006.2024,190.5325559
AFR,Digital Broadcast Platfom,CLUSTER PS&D - DEFENSE,Revenue External,006.2024,190.5325559
AFR,Digital Broadcast Platfom,CLUSTER PS&D - DEFENSE,ER Sales of Service,006.2024,190.5325559
AFR,Digital Broadcast Platfom,CLUSTER PS&D - DEFENSE,Personnel Costs,006.2024,-128.8084891
AFR,Digital Broadcast Platfom,CLUSTER PS&D - DEFENSE,Personnel Expenses,006.2024,-5.052051796
AFR,Digital Broadcast Platfom,CLUSTER PS&D - DEFENSE,Personnel Expenses Direct,006.2024,-5.052051796
AFR,Digital Broadcast Platfom,CLUSTER PS&D - DEFENSE,Subco Direct,006.2024,2.929180892
AFR,Digital Broadcast Platfom,CLUSTER PS&D - DEFENSE,Subco Direct External,006.2024,2.929180892
AFR,Digital Broadcast Platfom,CLUSTER PS&D - DEFENSE,Contra-accounts,006.2024,-126.6856182
AFR,Digital Broadcast Platfom,CLUSTER PS&D - DEFENSE,Non Personnel Costs,006.2024,-36.7035152
AFR,Digital Broadcast Platfom,CLUSTER PS&D - DEFENSE,Maintenance,006.2024,-1.99446632
AFR,Digital Broadcast Platfom,CLUSTER PS&D - DEFENSE,Telecom costs,006.2024,-0.7703762
AFR,Digital Broadcast Platfom,CLUSTER PS&D - DEFENSE,Taxes and Similar expenses,006.2024,-2.720098436
AFR,Digital Broadcast Platfom,CLUSTER PS&D - DEFENSE,Other means of production,006.2024,-8.52103472
AFR,Digital Broadcast Platfom,CLUSTER PS&D - DEFENSE,Travel expenses,006.2024,-22.69753953
AFR,Digital Broadcast Platfom,CLUSTER PS&D - DEFENSE,OM,006.2024,25.02055167
AFR,Digital Broadcast Platfom,CLUSTER PS&D - PUBLIC ADM.,Revenue Total,006.2024,47.9078032
AFR,Digital Broadcast Platfom,CLUSTER PS&D - PUBLIC ADM.,Revenue External,006.2024,47.9078032
AFR,Digital Broadcast Platfom,CLUSTER PS&D - PUBLIC ADM.,ER Sales of Service,006.2024,19.20635718
AFR,Digital Broadcast Platfom,CLUSTER PS&D - PUBLIC ADM.,ER Value Added Resale,006.2024,28.70144602
AFR,Digital Broadcast Platfom,CLUSTER PS&D - PUBLIC ADM.,Personnel Costs,006.2024,18.75756984
AFR,Digital Broadcast Platfom,CLUSTER PS&D - PUBLIC ADM.,Subco Direct,006.2024,39.58693523
AFR,Digital Broadcast Platfom,CLUSTER PS&D - PUBLIC ADM.,Subco Direct External,006.2024,39.58693523
AFR,Digital Broadcast Platfom,CLUSTER PS&D - PUBLIC ADM.,Outsourced Services Direct,006.2024,-2.17616894
AFR,Digital Broadcast Platfom,CLUSTER PS&D - PUBLIC ADM.,Outsourced Services Direct Internal,006.2024,-2.17616894
AFR,Digital Broadcast Platfom,CLUSTER PS&D - PUBLIC ADM.,Contra-accounts,006.2024,-18.65319645
AFR,Digital Broadcast Platfom,CLUSTER PS&D - PUBLIC ADM.,Non Personnel Costs,006.2024,-12.94348686
AFR,Digital Broadcast Platfom,CLUSTER PS&D - PUBLIC ADM.,Maintenance,006.2024,-11.4611976
AFR,Digital Broadcast Platfom,CLUSTER PS&D - PUBLIC ADM.,Travel expenses,006.2024,-1.482289258
AFR,Digital Broadcast Platfom,CLUSTER PS&D - PUBLIC ADM.,OM,006.2024,53.72188619
AFR,Digital Broadcast Platfom,CLUSTER R&S - ENERGY,Revenue Total,006.2024,-15.25636653
AFR,Digital Broadcast Platfom,CLUSTER R&S - ENERGY,Revenue External,006.2024,-15.25636653
AFR,Digital Broadcast Platfom,CLUSTER R&S - ENERGY,ER Sales of Service,006.2024,-15.25636653
AFR,Digital Broadcast Platfom,CLUSTER R&S - ENERGY,Personnel Costs,006.2024,-5.267552818
AFR,Digital Broadcast Platfom,CLUSTER R&S - ENERGY,Personnel Expenses,006.2024,-0.080629133
AFR,Digital Broadcast Platfom,CLUSTER R&S - ENERGY,Personnel Expenses Direct,006.2024,-0.080629133
AFR,Digital Broadcast Platfom,CLUSTER R&S - ENERGY,Subco Direct,006.2024,13.53774063
AFR,Digital Broadcast Platfom,CLUSTER R&S - ENERGY,Subco Direct External,006.2024,13.53774063
AFR,Digital Broadcast Platfom,CLUSTER R&S - ENERGY,Contra-accounts,006.2024,-18.72466431
AFR,Digital Broadcast Platfom,CLUSTER R&S - ENERGY,OM,006.2024,-20.52391935
AFR,Digital Broadcast Platfom,DELL TECHNOLOGIES,Non-CH,006.2024,1.7984538
AFR,Digital Broadcast Platfom,DELL TECHNOLOGIES,Net change to prov (including inventories depreci,006.2024,1.7984538
AFR,Digital Broadcast Platfom,DELL TECHNOLOGIES,OM,006.2024,1.7984538
AFR,Digital Broadcast Platfom,ETISALAT,Revenue Total,006.2024,43.80055966
AFR,Digital Broadcast Platfom,ETISALAT,Revenue External,006.2024,43.80055966
AFR,Digital Broadcast Platfom,ETISALAT,ER Sales of Service,006.2024,-110.1929711
AFR,Digital Broadcast Platfom,ETISALAT,ER Value Added Resale,006.2024,153.9935307
AFR,Digital Broadcast Platfom,ETISALAT,Personnel Costs,006.2024,-403.595264
AFR,Digital Broadcast Platfom,ETISALAT,Subco Direct,006.2024,-270.4649733
AFR,Digital Broadcast Platfom,ETISALAT,Subco Direct External,006.2024,-270.4649733
AFR,Digital Broadcast Platfom,ETISALAT,Contra-accounts,006.2024,-133.1302907
AFR,Digital Broadcast Platfom,ETISALAT,Non Personnel Costs,006.2024,-147.2506488
AFR,Digital Broadcast Platfom,ETISALAT,Maintenance,006.2024,-146.88525
AFR,Digital Broadcast Platfom,ETISALAT,Other Lease,006.2024,-0.033478742
AFR,Digital Broadcast Platfom,ETISALAT,Travel expenses,006.2024,-0.33192
AFR,Digital Broadcast Platfom,ETISALAT,OM,006.2024,-507.0453531
AFR,Digital Broadcast Platfom,FERRING,Personnel Costs,006.2024,6.970847281
AFR,Digital Broadcast Platfom,FERRING,Subco Direct,006.2024,13.85586017
AFR,Digital Broadcast Platfom,FERRING,Subco Direct External,006.2024,13.85586017
AFR,Digital Broadcast Platfom,FERRING,Contra-accounts,006.2024,-6.885012891
AFR,Digital Broadcast Platfom,FERRING,OM,006.2024,6.970847281
AFR,Digital Broadcast Platfom,ORANGE,Revenue Total,006.2024,406.7807781
AFR,Digital Broadcast Platfom,ORANGE,Revenue External,006.2024,406.7807781
AFR,Digital Broadcast Platfom,ORANGE,ER Sales of Service,006.2024,395.8116373
AFR,Digital Broadcast Platfom,ORANGE,ER Value Added Resale,006.2024,10.9691408
AFR,Digital Broadcast Platfom,ORANGE,COGS,006.2024,-8.60469264
AFR,Digital Broadcast Platfom,ORANGE,COGS - Purchase for reselling,006.2024,-8.60469264
AFR,Digital Broadcast Platfom,ORANGE,Personnel Costs,006.2024,-300.6670558
AFR,Digital Broadcast Platfom,ORANGE,Personnel Expenses,006.2024,-6.53897504
AFR,Digital Broadcast Platfom,ORANGE,Personnel Expenses Direct,006.2024,-6.53897504
AFR,Digital Broadcast Platfom,ORANGE,Subco Direct,006.2024,-167.3461513
AFR,Digital Broadcast Platfom,ORANGE,Subco Direct Internal,006.2024,-39.59443592
AFR,Digital Broadcast Platfom,ORANGE,Subco Direct External,006.2024,-127.7517154
AFR,Digital Broadcast Platfom,ORANGE,Outsourced Services Direct,006.2024,-0.72702
AFR,Digital Broadcast Platfom,ORANGE,Outsourced Services Direct External,006.2024,-0.72702
AFR,Digital Broadcast Platfom,ORANGE,Contra-accounts,006.2024,-126.0549094
AFR,Digital Broadcast Platfom,ORANGE,Non Personnel Costs,006.2024,-26.21663314
AFR,Digital Broadcast Platfom,ORANGE,Other expenses,006.2024,-26.21663314
AFR,Digital Broadcast Platfom,ORANGE,Non-CH,006.2024,-21.82096357
AFR,Digital Broadcast Platfom,ORANGE,Dep of fixed assets,006.2024,-1.833331538
AFR,Digital Broadcast Platfom,ORANGE,Net change to prov (including inventories depreci,006.2024,-19.98763203
AFR,Digital Broadcast Platfom,ORANGE,OM,006.2024,49.47143304
AFR,Digital Broadcast Platfom,INWI,Revenue Total,006.2024,512.8096049
AFR,Digital Broadcast Platfom,INWI,Revenue External,006.2024,512.8096049
AFR,Digital Broadcast Platfom,INWI,ER Sales of Service,006.2024,512.8096049
AFR,Digital Broadcast Platfom,INWI,Personnel Costs,006.2024,-221.597676
AFR,Digital Broadcast Platfom,INWI,Personnel Expenses,006.2024,-2.173708122
AFR,Digital Broadcast Platfom,INWI,Personnel Expenses Direct,006.2024,-2.173708122
AFR,Digital Broadcast Platfom,INWI,Subco Direct,006.2024,-157.1123728
AFR,Digital Broadcast Platfom,INWI,Subco Direct External,006.2024,-157.1123728
AFR,Digital Broadcast Platfom,INWI,Contra-accounts,006.2024,-62.31159515
AFR,Digital Broadcast Platfom,INWI,OM,006.2024,291.2119288
AFR,Digital Broadcast Platfom,MINISTRY OF INTERIOR MOROCCO,Revenue Total,006.2024,-113.8028196
AFR,Digital Broadcast Platfom,MINISTRY OF INTERIOR MOROCCO,Revenue External,006.2024,-113.8028196
AFR,Digital Broadcast Platfom,MINISTRY OF INTERIOR MOROCCO,ER Sales of Service,006.2024,-113.8028196
AFR,Digital Broadcast Platfom,MINISTRY OF INTERIOR MOROCCO,COGS,006.2024,-31.69702679
AFR,Digital Broadcast Platfom,MINISTRY OF INTERIOR MOROCCO,COGS - Purchase for reselling,006.2024,-31.69702679
AFR,Digital Broadcast Platfom,MINISTRY OF INTERIOR MOROCCO,Personnel Costs,006.2024,-521.4556645
AFR,Digital Broadcast Platfom,MINISTRY OF INTERIOR MOROCCO,Personnel Expenses,006.2024,-1.855567412
AFR,Digital Broadcast Platfom,MINISTRY OF INTERIOR MOROCCO,Personnel Expenses Direct,006.2024,-1.855567412
AFR,Digital Broadcast Platfom,MINISTRY OF INTERIOR MOROCCO,Subco Direct,006.2024,-473.4851275
AFR,Digital Broadcast Platfom,MINISTRY OF INTERIOR MOROCCO,Subco Direct External,006.2024,-473.4851275
AFR,Digital Broadcast Platfom,MINISTRY OF INTERIOR MOROCCO,Contra-accounts,006.2024,-46.11496959
AFR,Digital Broadcast Platfom,MINISTRY OF INTERIOR MOROCCO,OM,006.2024,-666.9555108
AFR,Digital Broadcast Platfom,MINISTRY OF PUBLIC BUSINESS SECTOR,Revenue Total,006.2024,30.74188593
AFR,Digital Broadcast Platfom,MINISTRY OF PUBLIC BUSINESS SECTOR,Revenue External,006.2024,30.74188593
AFR,Digital Broadcast Platfom,MINISTRY OF PUBLIC BUSINESS SECTOR,ER Sales of Service,006.2024,30.74188593
AFR,Digital Broadcast Platfom,MINISTRY OF PUBLIC BUSINESS SECTOR,Personnel Costs,006.2024,-24.98085646
AFR,Digital Broadcast Platfom,MINISTRY OF PUBLIC BUSINESS SECTOR,Personnel Expenses,006.2024,-0.057969322
AFR,Digital Broadcast Platfom,MINISTRY OF PUBLIC BUSINESS SECTOR,Personnel Expenses Direct,006.2024,-0.057969322
AFR,Digital Broadcast Platfom,MINISTRY OF PUBLIC BUSINESS SECTOR,Contra-accounts,006.2024,-24.92288714
AFR,Digital Broadcast Platfom,MINISTRY OF PUBLIC BUSINESS SECTOR,OM,006.2024,5.761029468
AFR,Digital Broadcast Platfom,MISR BANK,Personnel Costs,006.2024,-12.34573556
AFR,Digital Broadcast Platfom,MISR BANK,Subco Direct,006.2024,0.582059971
AFR,Digital Broadcast Platfom,MISR BANK,Subco Direct External,006.2024,0.582059971
AFR,Digital Broadcast Platfom,MISR BANK,Contra-accounts,006.2024,-12.92779553
AFR,Digital Broadcast Platfom,MISR BANK,Non-CH,006.2024,-0.582059971
AFR,Digital Broadcast Platfom,MISR BANK,Dep of fixed assets,006.2024,-0.582059971
AFR,Digital Broadcast Platfom,MISR BANK,OM,006.2024,-12.92779553
AFR,Digital Broadcast Platfom,MPREIS WARENVERTRIEBS,Revenue Total,006.2024,-5.1304E-06
AFR,Digital Broadcast Platfom,MPREIS WARENVERTRIEBS,Revenue External,006.2024,-5.1304E-06
AFR,Digital Broadcast Platfom,MPREIS WARENVERTRIEBS,ER Sales of Service,006.2024,-5.1304E-06
AFR,Digital Broadcast Platfom,MPREIS WARENVERTRIEBS,OM,006.2024,-5.1304E-06
AFR,Digital Broadcast Platfom,MTN,Revenue Total,006.2024,170.2705217
AFR,Digital Broadcast Platfom,MTN,Revenue External,006.2024,170.2705217
AFR,Digital Broadcast Platfom,MTN,ER Sales of Service,006.2024,170.2705217
AFR,Digital Broadcast Platfom,MTN,COGS,006.2024,-228.9709851
AFR,Digital Broadcast Platfom,MTN,COGS - Purchase for reselling,006.2024,-228.9709851
AFR,Digital Broadcast Platfom,MTN,Personnel Costs,006.2024,155.5939234
AFR,Digital Broadcast Platfom,MTN,Subco Direct,006.2024,199.4484178
AFR,Digital Broadcast Platfom,MTN,Subco Direct Internal,006.2024,64.979696
AFR,Digital Broadcast Platfom,MTN,Subco Direct External,006.2024,134.4687218
AFR,Digital Broadcast Platfom,MTN,Contra-accounts,006.2024,-43.85449436
AFR,Digital Broadcast Platfom,MTN,Non Personnel Costs,006.2024,1.958166756
AFR,Digital Broadcast Platfom,MTN,Professional fees,006.2024,1.958166756
AFR,Digital Broadcast Platfom,MTN,Non-CH,006.2024,85.05658817
AFR,Digital Broadcast Platfom,MTN,Net change to prov (including inventories depreci,006.2024,85.05658817
AFR,Digital Broadcast Platfom,MTN,OM,006.2024,183.908215
AFR,Digital Broadcast Platfom,NOKIA,Revenue Total,006.2024,11.74319853
AFR,Digital Broadcast Platfom,NOKIA,Revenue External,006.2024,11.74319853
AFR,Digital Broadcast Platfom,NOKIA,ER Sales of Service,006.2024,11.74319853
AFR,Digital Broadcast Platfom,NOKIA,Personnel Costs,006.2024,0.025787948
AFR,Digital Broadcast Platfom,NOKIA,Subco Direct,006.2024,0.025787948
AFR,Digital Broadcast Platfom,NOKIA,Subco Direct External,006.2024,0.025787948
AFR,Digital Broadcast Platfom,NOKIA,Non Personnel Costs,006.2024,-1.032464387
AFR,Digital Broadcast Platfom,NOKIA,Other expenses,006.2024,-1.032464387
AFR,Digital Broadcast Platfom,NOKIA,Non-CH,006.2024,8.691388394
AFR,Digital Broadcast Platfom,NOKIA,Net change to prov (including inventories depreci,006.2024,8.691388394
AFR,Digital Broadcast Platfom,NOKIA,OM,006.2024,19.42791049
AFR,Digital Broadcast Platfom,OFF CHERIFIEN DES PHOSPHATES OCP,Revenue Total,006.2024,8.3046384
AFR,Digital Broadcast Platfom,OFF CHERIFIEN DES PHOSPHATES OCP,Revenue External,006.2024,8.3046384
AFR,Digital Broadcast Platfom,OFF CHERIFIEN DES PHOSPHATES OCP,ER Sales of Service,006.2024,8.3046384
AFR,Digital Broadcast Platfom,OFF CHERIFIEN DES PHOSPHATES OCP,Personnel Costs,006.2024,-5.08944
AFR,Digital Broadcast Platfom,OFF CHERIFIEN DES PHOSPHATES OCP,Subco Direct,006.2024,-5.08944
AFR,Digital Broadcast Platfom,OFF CHERIFIEN DES PHOSPHATES OCP,Subco Direct External,006.2024,-5.08944
AFR,Digital Broadcast Platfom,OFF CHERIFIEN DES PHOSPHATES OCP,OM,006.2024,3.2151984
AFR,Digital Broadcast Platfom,SOCIETE GENERALE,Revenue Total,006.2024,50.69726349
AFR,Digital Broadcast Platfom,SOCIETE GENERALE,Revenue External,006.2024,50.69726349
AFR,Digital Broadcast Platfom,SOCIETE GENERALE,ER Sales of Service,006.2024,50.69726349
AFR,Digital Broadcast Platfom,SOCIETE GENERALE,COGS,006.2024,-17.49192307
AFR,Digital Broadcast Platfom,SOCIETE GENERALE,COGS - Purchase for reselling,006.2024,-17.49192307
AFR,Digital Broadcast Platfom,SOCIETE GENERALE,Personnel Costs,006.2024,-67.52019443
AFR,Digital Broadcast Platfom,SOCIETE GENERALE,Personnel Expenses,006.2024,-2.115981702
AFR,Digital Broadcast Platfom,SOCIETE GENERALE,Personnel Expenses Direct,006.2024,-2.115981702
AFR,Digital Broadcast Platfom,SOCIETE GENERALE,Subco Direct,006.2024,-58.44554035
AFR,Digital Broadcast Platfom,SOCIETE GENERALE,Subco Direct External,006.2024,-58.44554035
AFR,Digital Broadcast Platfom,SOCIETE GENERALE,Contra-accounts,006.2024,-6.958672374
AFR,Digital Broadcast Platfom,SOCIETE GENERALE,Non Personnel Costs,006.2024,-0.77448
AFR,Digital Broadcast Platfom,SOCIETE GENERALE,Travel expenses,006.2024,-0.77448
AFR,Digital Broadcast Platfom,SOCIETE GENERALE,OM,006.2024,-35.08933401
AFR,Digital Broadcast Platfom,TELKOM,Revenue Total,006.2024,8.57615616
AFR,Digital Broadcast Platfom,TELKOM,Revenue External,006.2024,8.57615616
AFR,Digital Broadcast Platfom,TELKOM,ER Sales of Service,006.2024,8.57615616
AFR,Digital Broadcast Platfom,TELKOM,Personnel Costs,006.2024,-4.56440423
AFR,Digital Broadcast Platfom,TELKOM,Contra-accounts,006.2024,-4.56440423
AFR,Digital Broadcast Platfom,TELKOM,Non-CH,006.2024,3.76976039
AFR,Digital Broadcast Platfom,TELKOM,Net change to prov (including inventories depreci,006.2024,3.76976039
AFR,Digital Broadcast Platfom,TELKOM,OM,006.2024,7.78151232
AFR,Digital Broadcast Platfom,TGR,Revenue Total,006.2024,67.7493437
AFR,Digital Broadcast Platfom,TGR,Revenue External,006.2024,67.7493437
AFR,Digital Broadcast Platfom,TGR,ER Sales of Service,006.2024,67.7493437
AFR,Digital Broadcast Platfom,TGR,Personnel Costs,006.2024,-50.96988137
AFR,Digital Broadcast Platfom,TGR,Subco Direct,006.2024,-39.06291798
AFR,Digital Broadcast Platfom,TGR,Subco Direct External,006.2024,-39.06291798
AFR,Digital Broadcast Platfom,TGR,Contra-accounts,006.2024,-11.90696339
AFR,Digital Broadcast Platfom,TGR,OM,006.2024,16.77946233
AFR,Digital Broadcast Platfom,VODAFONE,Revenue Total,006.2024,113.360428
AFR,Digital Broadcast Platfom,VODAFONE,Revenue External,006.2024,113.360428
AFR,Digital Broadcast Platfom,VODAFONE,ER Sales of Service,006.2024,113.360428
AFR,Digital Broadcast Platfom,VODAFONE,Personnel Costs,006.2024,-74.75710072
AFR,Digital Broadcast Platfom,VODAFONE,Personnel Expenses,006.2024,-1.027901794
AFR,Digital Broadcast Platfom,VODAFONE,Personnel Expenses Direct,006.2024,-1.027901794
AFR,Digital Broadcast Platfom,VODAFONE,Subco Direct,006.2024,-32.07043308
AFR,Digital Broadcast Platfom,VODAFONE,Subco Direct External,006.2024,-32.07043308
AFR,Digital Broadcast Platfom,VODAFONE,Contra-accounts,006.2024,-41.65876584
AFR,Digital Broadcast Platfom,VODAFONE,Non Personnel Costs,006.2024,-0.071928288
AFR,Digital Broadcast Platfom,VODAFONE,Travel expenses,006.2024,-0.071928288
AFR,Digital Broadcast Platfom,VODAFONE,Non-CH,006.2024,-149.6512967
AFR,Digital Broadcast Platfom,VODAFONE,Dep of fixed assets,006.2024,-0.473793566
AFR,Digital Broadcast Platfom,VODAFONE,Net change to prov (including inventories depreci,006.2024,-149.1775032
AFR,Digital Broadcast Platfom,VODAFONE,OM,006.2024,-111.1198978
AFR,Digital Broadcast Platfom,WORLDLINE,Revenue Total,006.2024,320.5270086
AFR,Digital Broadcast Platfom,WORLDLINE,Revenue External,006.2024,320.5270086
AFR,Digital Broadcast Platfom,WORLDLINE,ER Sales of Service,006.2024,302.5800251
AFR,Digital Broadcast Platfom,WORLDLINE,ER Other,006.2024,17.94698352
AFR,Digital Broadcast Platfom,WORLDLINE,Personnel Costs,006.2024,-247.9200697
AFR,Digital Broadcast Platfom,WORLDLINE,Subco Direct,006.2024,-13.3705508
AFR,Digital Broadcast Platfom,WORLDLINE,Subco Direct External,006.2024,-13.3705508
